document_id,original_topic,processed_topic
68a89e5fb21812ca3cfb379d,Treasury Service Consultation,treasury service consultation
68a89e5fb21812ca3cfb379e,Banking Hours Inquiry,banking hour inquiry
68a89e5fb21812ca3cfb379f,Payment Gateway Integration,payment gateway integration
68a89e5fb21812ca3cfb37a0,Electronic Banking Training,electronic banking training
68a89e5fb21812ca3cfb37a1,Process Explanation Call,process explanation
68a89e5fb21812ca3cfb37a2,Service Interruption Notice,service interruption notice
68a89e5fb21812ca3cfb37a3,Banking Hours Inquiry,banking hour inquiry
68a89e5fb21812ca3cfb37a4,Payment Authorization Request,payment authorization request
68a89e5fb21812ca3cfb37a5,Branch Service Inquiry,branch service inquiry
68a89e5fb21812ca3cfb37a6,PSD2 Authorization Discussion,psd2 authorization discussion
68a89e5fb21812ca3cfb37a7,Service Feedback Call,service feedback
68a89e5fb21812ca3cfb37a8,Investment Advisory Call,investment advisory
68a89e5fb21812ca3cfb37a9,Card Service Request,card service request
68a89e5fb21812ca3cfb37aa,KYC Verification Call,kyc verification
68a89e5fb21812ca3cfb37ab,Service Feedback Call,service feedback
68a89e5fb21812ca3cfb37ac,Documentation Request Discussion,documentation request discussion
68a89e5fb21812ca3cfb37ad,System Access Help,system access help
68a89e5fb21812ca3cfb37ae,Mobile App Troubleshooting,mobile app troubleshoot
68a89e5fb21812ca3cfb37af,Governance Review Meeting,governance review meeting
68a89e5fb21812ca3cfb37b0,GDPR Rights Explanation,gdpr right explanation
68a89e5fb21812ca3cfb37b1,Workshop Registration Call,workshop registration
68a89e5fb21812ca3cfb37b2,Invoice Financing Request,invoice financing request
68a89e5fb21812ca3cfb37b3,Account Security Review,account security review
68a89e5fb21812ca3cfb37b4,Business Continuity Planning,business continuity planning
68a89e5fb21812ca3cfb37b5,Portfolio Review Call,portfolio review
68a89e5fb21812ca3cfb37b6,Digital Banking Help,digital banking help
68a89e5fb21812ca3cfb37b7,Disaster Recovery Discussion,disaster recovery discussion
68a89e5fb21812ca3cfb37b8,Digital Banking Help,digital banking help
68a89e5fb21812ca3cfb37b9,System Upgrade Notice,system upgrade notice
68a89e5fb21812ca3cfb37ba,Multi Currency Account,multi currency account
68a89e5fb21812ca3cfb37bb,Regulatory Compliance Question,regulatory compliance question
68a89e5fb21812ca3cfb37bc,KYC Verification Call,kyc verification
68a89e5fb21812ca3cfb37bd,Market Information Request,market information request
68a89e5fb21812ca3cfb37be,Business Account Setup,business account setup
68a89e5fb21812ca3cfb37bf,Budget Management Assistance,budget management assistance
68a89e5fb21812ca3cfb37c0,Letter Credit Discussion,letter credit discussion
68a89e5fb21812ca3cfb37c1,Standing Order Setup,standing order setup
68a89e5fb21812ca3cfb37c2,Branch Service Inquiry,branch service inquiry
68a89e5fb21812ca3cfb37c3,Account Opening Process,account opening process
68a89e5fb21812ca3cfb37c4,Credit Risk Evaluation,credit risk evaluation
68a89e5fb21812ca3cfb37c5,Customer Retention Call,customer retention
68a89e5fb21812ca3cfb37c6,KYC Verification Call,kyc verification
68a89e5fb21812ca3cfb37c7,Restructuring Consultation Call,restructure consultation
68a89e5fb21812ca3cfb37c8,Settlement Risk Analysis,settlement risk analysis
68a89e5fb21812ca3cfb37c9,Credit Risk Evaluation,credit risk evaluation
68a89e5fb21812ca3cfb37ca,Card Activation Call,card activation
68a89e5fb21812ca3cfb37cb,Payment Processing Inquiry,payment processing inquiry
68a89e5fb21812ca3cfb37cc,Partnership Development Call,partnership development
68a89e5fb21812ca3cfb37cd,Industry Update Call,industry update
68a89e5fb21812ca3cfb37ce,Credit Risk Evaluation,credit risk evaluation
68a89e5fb21812ca3cfb37cf,Mobile App Troubleshooting,mobile app troubleshoot
68a89e5fb21812ca3cfb37d0,Transfer Instruction Call,transfer instruction
68a89e5fb21812ca3cfb37d1,Payment Authorization Request,payment authorization request
68a89e5fb21812ca3cfb37d2,Urgent Payment Request,urgent payment request
68a89e5fb21812ca3cfb37d3,Conference Participation Inquiry,conference participation inquiry
68a89e5fb21812ca3cfb37d4,Fraud Alert Call,fraud alert
68a89e5fb21812ca3cfb37d5,Interest Rate Inquiry,interest rate inquiry
68a89e5fb21812ca3cfb37d6,Seminar Invitation Discussion,seminar invitation discussion
68a89e5fb21812ca3cfb37d7,Enhanced Due Diligence,enhance diligence
68a89e5fb21812ca3cfb37d8,Account Migration Notice,account migration notice
68a89e5fb21812ca3cfb37d9,Working Capital Discussion,work capital discussion
68a89e5fb21812ca3cfb37da,Advisory Service Request,advisory service request
68a89e5fb21812ca3cfb37db,Budget Management Assistance,budget management assistance
68a89e5fb21812ca3cfb37dc,Callback Scheduling Request,callback scheduling request
68a89e5fb21812ca3cfb37dd,Interest Rate Inquiry,interest rate inquiry
68a89e5fb21812ca3cfb37de,Advisory Service Request,advisory service request
68a89e5fb21812ca3cfb37df,Direct Debit Setup,direct debit setup
68a89e5fb21812ca3cfb37e0,System Access Help,system access help
68a89e5fb21812ca3cfb37e1,Cross Selling Conversation,cross sell conversation
68a89e5fb21812ca3cfb37e2,Payroll Service Discussion,payroll service discussion
68a89e5fb21812ca3cfb37e3,Compliance Information Call,compliance information
68a89e5fb21812ca3cfb37e4,Account Update Call,account update
68a89e5fb21812ca3cfb37e5,Profile Update Request,profile update request
68a89e5fb21812ca3cfb37e6,Payment Delay Complaint,payment delay complaint
68a89e5fb21812ca3cfb37e7,Account Reconciliation Discussion,account reconciliation discussion
68a89e5fb21812ca3cfb37e8,Platform Navigation Help,platform navigation help
68a89e5fb21812ca3cfb37e9,Valuation Service Inquiry,valuation service inquiry
68a89e5fb21812ca3cfb37ea,Strategic Planning Consultation,strategic planning consultation
68a89e5fb21812ca3cfb37eb,Documentation Request Discussion,documentation request discussion
68a89e5fb21812ca3cfb37ec,Beneficial Ownership Discussion,beneficial ownership discussion
68a89e5fb21812ca3cfb37ed,Fee Dispute Discussion,fee dispute discussion
68a89e5fb21812ca3cfb37ee,Investment Product Inquiry,investment product inquiry
68a89e5fb21812ca3cfb37ef,Investment Advice Request,investment advice request
68a89e5fb21812ca3cfb37f0,Client Categorization Review,client categorization review
68a89e5fb21812ca3cfb37f1,Advisory Service Request,advisory service request
68a89e5fb21812ca3cfb37f2,Client Categorization Review,client categorization review
68a89e5fb21812ca3cfb37f3,Governance Review Meeting,governance review meeting
68a89e5fb21812ca3cfb37f4,Service Feedback Call,service feedback
68a89e5fb21812ca3cfb37f5,Authentication Assistance Call,authentication assistance
68a89e5fb21812ca3cfb37f6,International Transfer Call,international transfer
68a89e5fb21812ca3cfb37f7,Transaction History Inquiry,transaction history inquiry
68a89e5fb21812ca3cfb37f8,Cash Management Consultation,cash management consultation
68a89e5fb21812ca3cfb37f9,Payment Gateway Integration,payment gateway integration
68a89e5fb21812ca3cfb37fa,Complaint Escalation Request,complaint escalation request
68a89e5fb21812ca3cfb37fb,Feature Enhancement Request,feature enhancement request
68a89e5fb21812ca3cfb37fc,Trade Settlement Inquiry,trade settlement inquiry
68a89e5fb21812ca3cfb37fd,Banking Hours Inquiry,banking hour inquiry
68a89e5fb21812ca3cfb37fe,Emergency Contact Call,emergency contact
68a89e5fb21812ca3cfb37ff,Service Interruption Notice,service interruption notice
68a89e5fb21812ca3cfb3800,Card Service Request,card service request
68a89e5fb21812ca3cfb3801,Transaction History Inquiry,transaction history inquiry
68a89e5fb21812ca3cfb3802,Service Interruption Notice,service interruption notice
68a89e5fb21812ca3cfb3803,PSD2 Authorization Discussion,psd2 authorization discussion
68a89e5fb21812ca3cfb3804,Governance Review Meeting,governance review meeting
68a89e5fb21812ca3cfb3805,Regulatory Reporting Assistance,regulatory reporting assistance
68a89e5fb21812ca3cfb3806,Recovery Planning Assistance,recovery planning assistance
68a89e5fb21812ca3cfb3807,IT Infrastructure Support,infrastructure support
68a89e5fb21812ca3cfb3808,Business Expansion Discussion,business expansion discussion
68a89e5fb21812ca3cfb3809,Letter Credit Discussion,letter credit discussion
68a89e5fb21812ca3cfb380a,Training Session Scheduling,training session scheduling
68a89e5fb21812ca3cfb380b,Electronic Banking Training,electronic banking training
68a89e5fb21812ca3cfb380c,Currency Exchange Inquiry,currency exchange inquiry
68a89e5fb21812ca3cfb380d,Password Reset Assistance,password reset assistance
68a89e5fb21812ca3cfb380e,Profile Update Request,profile update request
68a89e5fb21812ca3cfb380f,Business Account Setup,business account setup
68a89e5fb21812ca3cfb3810,Bulk Payment Guidance,bulk payment guidance
68a89e5fb21812ca3cfb3811,Credit Assessment Discussion,credit assessment discussion
68a89e5fb21812ca3cfb3812,Conference Participation Inquiry,conference participation inquiry
68a89e5fb21812ca3cfb3813,Source Funds Verification,source fund verification
68a89e5fb21812ca3cfb3814,Currency Exchange Inquiry,currency exchange inquiry
68a89e5fb21812ca3cfb3815,Bank Guarantee Inquiry,bank guarantee inquiry
68a89e5fb21812ca3cfb3816,Due Diligence Assistance,diligence assistance
68a89e5fb21812ca3cfb3817,Fee Structure Inquiry,fee structure inquiry
68a89e5fb21812ca3cfb3818,Digital Banking Help,digital banking help
68a89e5fb21812ca3cfb3819,Financial Planning Consultation,financial planning consultation
68a89e5fb21812ca3cfb381a,Complaint Follow Up,complaint follow
68a89e5fb21812ca3cfb381b,Market Risk Discussion,market risk discussion
68a89e5fb21812ca3cfb381c,Corporate Card Request,corporate card request
68a89e5fb21812ca3cfb381d,Working Capital Discussion,work capital discussion
68a89e5fb21812ca3cfb381e,Payment Authorization Request,payment authorization request
68a89e5fb21812ca3cfb381f,Documentation Request Discussion,documentation request discussion
68a89e5fb21812ca3cfb3820,Technical Support Request,technical support request
68a89e5fb21812ca3cfb3821,Financial Planning Consultation,financial planning consultation
68a89e5fb21812ca3cfb3822,Password Reset Assistance,password reset assistance
68a89e5fb21812ca3cfb3823,Market Risk Discussion,market risk discussion
68a89e5fb21812ca3cfb3824,Regulatory Change Notice,regulatory change notice
68a89e5fb21812ca3cfb3825,Data Backup Discussion,datum backup discussion
68a89e5fb21812ca3cfb3826,Credit Line Request,credit line request
68a89e5fb21812ca3cfb3827,Batch Processing Assistance,batch processing assistance
68a89e5fb21812ca3cfb3828,Operational Risk Assessment,operational risk assessment
68a89e5fb21812ca3cfb3829,Payroll Service Discussion,payroll service discussion
68a89e5fb21812ca3cfb382a,MiFID II Consultation,mifid ii consultation
68a89e5fb21812ca3cfb382b,Sanctions Screening Call,sanction screen
68a89e5fb21812ca3cfb382c,Account Statement Request,account statement request
68a89e5fb21812ca3cfb382d,Sanctions Screening Call,sanction screen
68a89e5fb21812ca3cfb382e,Liquidity Management Call,liquidity management
68a89e5fb21812ca3cfb382f,Budget Management Assistance,budget management assistance
68a89e5fb21812ca3cfb3830,Due Diligence Assistance,diligence assistance
68a89e5fb21812ca3cfb3831,Third Party Access,party access
68a89e5fb21812ca3cfb3832,Market Information Request,market information request
68a89e5fb21812ca3cfb3833,Digital Banking Help,digital banking help
68a89e5fb21812ca3cfb3834,Networking Event Information,network event information
68a89e5fb21812ca3cfb3835,Account Recovery Process,account recovery process
68a89e5fb21812ca3cfb3836,PSD2 Authorization Discussion,psd2 authorization discussion
68a89e5fb21812ca3cfb3837,Service Feedback Call,service feedback
68a89e5fb21812ca3cfb3838,Budget Management Assistance,budget management assistance
68a89e5fb21812ca3cfb3839,Payroll Service Discussion,payroll service discussion
68a89e5fb21812ca3cfb383a,Budget Management Assistance,budget management assistance
68a89e5fb21812ca3cfb383b,Corporate Card Request,corporate card request
68a89e5fb21812ca3cfb383c,Valuation Service Inquiry,valuation service inquiry
68a89e5fb21812ca3cfb383d,Service Interruption Notice,service interruption notice
68a89e5fb21812ca3cfb383e,Business Account Setup,business account setup
68a89e5fb21812ca3cfb383f,Account Migration Notice,account migration notice
68a89e5fb21812ca3cfb3840,Callback Scheduling Request,callback scheduling request
68a89e5fb21812ca3cfb3841,Account Update Call,account update
68a89e5fb21812ca3cfb3842,Mobile App Troubleshooting,mobile app troubleshoot
68a89e5fb21812ca3cfb3843,International Transfer Call,international transfer
68a89e5fb21812ca3cfb3844,Account Statement Request,account statement request
68a89e5fb21812ca3cfb3845,Settlement Risk Analysis,settlement risk analysis
68a89e5fb21812ca3cfb3846,Bank Guarantee Inquiry,bank guarantee inquiry
68a89e5fb21812ca3cfb3847,Risk Management Discussion,risk management discussion
68a89e5fb21812ca3cfb3848,Transaction History Inquiry,transaction history inquiry
68a89e5fb21812ca3cfb3849,Conference Participation Inquiry,conference participation inquiry
68a89e5fb21812ca3cfb384a,Trade Documentation Inquiry,trade documentation inquiry
68a89e5fb21812ca3cfb384b,Client Categorization Review,client categorization review
68a89e5fb21812ca3cfb384c,Escalation Management Request,escalation management request
68a89e5fb21812ca3cfb384d,Account Update Call,account update
68a89e5fb21812ca3cfb384e,Credit Line Request,credit line request
68a89e5fb21812ca3cfb384f,Restructuring Consultation Call,restructure consultation
68a89e5fb21812ca3cfb3850,Process Explanation Call,process explanation
68a89e5fb21812ca3cfb3851,Credit Assessment Discussion,credit assessment discussion
68a89e5fb21812ca3cfb3852,Valuation Service Inquiry,valuation service inquiry
68a89e5fb21812ca3cfb3853,Refund Status Request,refund status request
68a89e5fb21812ca3cfb3854,Business Continuity Planning,business continuity planning
68a89e5fb21812ca3cfb3855,Recovery Planning Assistance,recovery planning assistance
68a89e5fb21812ca3cfb3856,Account Closure Request,account closure request
68a89e5fb21812ca3cfb3857,Currency Exchange Inquiry,currency exchange inquiry
68a89e5fb21812ca3cfb3858,Password Reset Assistance,password reset assistance
68a89e5fb21812ca3cfb3859,Interest Rate Inquiry,interest rate inquiry
68a89e5fb21812ca3cfb385a,Electronic Banking Training,electronic banking training
68a89e5fb21812ca3cfb385b,Workshop Registration Call,workshop registration
68a89e5fb21812ca3cfb385c,Profile Update Request,profile update request
68a89e5fb21812ca3cfb385d,Credit Risk Evaluation,credit risk evaluation
68a89e5fb21812ca3cfb385e,Investment Product Inquiry,investment product inquiry
68a89e5fb21812ca3cfb385f,Account Closure Request,account closure request
68a89e5fb21812ca3cfb3860,Data Protection Discussion,datum protection discussion
68a89e5fb21812ca3cfb3861,Investment Advice Request,investment advice request
68a89e5fb21812ca3cfb3862,Service Availability Question,service availability question
68a89e5fb21812ca3cfb3863,Account Recovery Process,account recovery process
68a89e5fb21812ca3cfb3864,Restructuring Consultation Call,restructure consultation
68a89e5fb21812ca3cfb3865,Suspicious Activity Report,suspicious activity report
68a89e5fb21812ca3cfb3866,Suitability Assessment Call,suitability assessment
68a89e5fb21812ca3cfb3867,Trade Settlement Inquiry,trade settlement inquiry
68a89e5fb21812ca3cfb3868,Transfer Instruction Call,transfer instruction
68a89e60b21812ca3cfb3869,Credit Assessment Discussion,credit assessment discussion
68a89e60b21812ca3cfb386a,Urgent Payment Request,urgent payment request
68a89e60b21812ca3cfb386b,Relationship Manager Introduction,relationship manager introduction
68a89e60b21812ca3cfb386c,Regulatory Compliance Question,regulatory compliance question
68a89e60b21812ca3cfb386d,Emergency Contact Call,emergency contact
68a89e60b21812ca3cfb386e,IT Infrastructure Support,infrastructure support
68a89e60b21812ca3cfb386f,Source Funds Verification,source fund verification
68a89e60b21812ca3cfb3870,Data Backup Discussion,datum backup discussion
68a89e60b21812ca3cfb3871,Security Warning Call,security warning
68a89e60b21812ca3cfb3872,Service Availability Question,service availability question
68a89e60b21812ca3cfb3873,Letter Credit Discussion,letter credit discussion
68a89e60b21812ca3cfb3874,Market Risk Discussion,market risk discussion
68a89e60b21812ca3cfb3875,Market Information Request,market information request
68a89e60b21812ca3cfb3876,Payment Gateway Integration,payment gateway integration
68a89e60b21812ca3cfb3877,PSD2 Authorization Discussion,psd2 authorization discussion
68a89e60b21812ca3cfb3878,Crisis Management Support,crisis management support
68a89e60b21812ca3cfb3879,Callback Scheduling Request,callback scheduling request
68a89e60b21812ca3cfb387a,Fraud Alert Call,fraud alert
68a89e60b21812ca3cfb387b,Transaction History Inquiry,transaction history inquiry
68a89e60b21812ca3cfb387c,Feature Enhancement Request,feature enhancement request
68a89e60b21812ca3cfb387d,Platform Navigation Help,platform navigation help
68a89e60b21812ca3cfb387e,Emergency Contact Call,emergency contact
68a89e60b21812ca3cfb387f,KYC Verification Call,kyc verification
68a89e60b21812ca3cfb3880,Merger Acquisition Support,merger acquisition support
68a89e60b21812ca3cfb3881,Seminar Invitation Discussion,seminar invitation discussion
68a89e60b21812ca3cfb3882,Source Funds Verification,source fund verification
68a89e60b21812ca3cfb3883,Disaster Recovery Discussion,disaster recovery discussion
68a89e60b21812ca3cfb3884,Market Risk Discussion,market risk discussion
68a89e60b21812ca3cfb3885,Governance Review Meeting,governance review meeting
68a89e60b21812ca3cfb3886,Regulatory Reporting Assistance,regulatory reporting assistance
68a89e60b21812ca3cfb3887,Documentation Request Discussion,documentation request discussion
68a89e60b21812ca3cfb3888,Operational Risk Assessment,operational risk assessment
68a89e60b21812ca3cfb3889,Payment Delay Complaint,payment delay complaint
68a89e60b21812ca3cfb388a,Security Warning Call,security warning
68a89e60b21812ca3cfb388b,Business Account Setup,business account setup
68a89e60b21812ca3cfb388c,Suspicious Activity Report,suspicious activity report
68a89e60b21812ca3cfb388d,Enhanced Due Diligence,enhance diligence
68a89e60b21812ca3cfb388e,Security Breach Report,security breach report
68a89e60b21812ca3cfb388f,Complaint Follow Up,complaint follow
68a89e60b21812ca3cfb3890,Financial Planning Consultation,financial planning consultation
68a89e60b21812ca3cfb3891,Working Capital Discussion,work capital discussion
68a89e60b21812ca3cfb3892,System Maintenance Notice,system maintenance notice
68a89e60b21812ca3cfb3893,Standing Order Setup,standing order setup
68a89e60b21812ca3cfb3894,Invoice Financing Request,invoice financing request
68a89e60b21812ca3cfb3895,Operational Risk Assessment,operational risk assessment
68a89e60b21812ca3cfb3896,Risk Management Discussion,risk management discussion
68a89e60b21812ca3cfb3897,ERP System Connection,erp system connection
68a89e60b21812ca3cfb3898,Signatory Change Request,signatory change request
68a89e60b21812ca3cfb3899,Multi Currency Account,multi currency account
68a89e60b21812ca3cfb389a,Service Feedback Call,service feedback
68a89e60b21812ca3cfb389b,Interest Rate Inquiry,interest rate inquiry
68a89e60b21812ca3cfb389c,System Error Discussion,system error discussion
68a89e60b21812ca3cfb389d,Enhanced Due Diligence,enhance diligence
68a89e60b21812ca3cfb389e,System Error Discussion,system error discussion
68a89e60b21812ca3cfb389f,Transfer Instruction Call,transfer instruction
68a89e60b21812ca3cfb38a0,Security Breach Report,security breach report
68a89e60b21812ca3cfb38a1,Cash Management Consultation,cash management consultation
68a89e60b21812ca3cfb38a2,File Format Guidance,file format guidance
68a89e60b21812ca3cfb38a3,Complaint Escalation Request,complaint escalation request
68a89e60b21812ca3cfb38a4,Fee Dispute Discussion,fee dispute discussion
68a89e60b21812ca3cfb38a5,Direct Debit Setup,direct debit setup
68a89e60b21812ca3cfb38a6,Contract Discussion Call,contract discussion
68a89e60b21812ca3cfb38a7,Account Migration Notice,account migration notice
68a89e60b21812ca3cfb38a8,Workshop Registration Call,workshop registration
68a89e60b21812ca3cfb38a9,Trade Finance Consultation,trade finance consultation
68a89e60b21812ca3cfb38aa,Interest Rate Inquiry,interest rate inquiry
68a89e60b21812ca3cfb38ab,Document Upload Assistance,document upload assistance
68a89e60b21812ca3cfb38ac,Complaint Follow Up,complaint follow
68a89e60b21812ca3cfb38ad,Regulatory Reporting Assistance,regulatory reporting assistance
68a89e60b21812ca3cfb38ae,Customer Satisfaction Survey,customer satisfaction survey
68a89e60b21812ca3cfb38af,Trade Finance Consultation,trade finance consultation
68a89e60b21812ca3cfb38b0,Recovery Planning Assistance,recovery planning assistance
68a89e60b21812ca3cfb38b1,Financial Planning Consultation,financial planning consultation
68a89e60b21812ca3cfb38b2,Strategic Planning Consultation,strategic planning consultation
68a89e60b21812ca3cfb38b3,Business Expansion Discussion,business expansion discussion
68a89e60b21812ca3cfb38b4,Workshop Registration Call,workshop registration
68a89e60b21812ca3cfb38b5,Seminar Invitation Discussion,seminar invitation discussion
68a89e60b21812ca3cfb38b6,Corporate Card Request,corporate card request
68a89e60b21812ca3cfb38b7,Emergency Contact Call,emergency contact
68a89e60b21812ca3cfb38b8,Beneficial Ownership Discussion,beneficial ownership discussion
68a89e60b21812ca3cfb38b9,Documentary Collection Call,documentary collection
68a89e60b21812ca3cfb38ba,Trade Documentation Inquiry,trade documentation inquiry
68a89e60b21812ca3cfb38bb,Document Upload Assistance,document upload assistance
68a89e60b21812ca3cfb38bc,Source Funds Verification,source fund verification
68a89e60b21812ca3cfb38bd,Feature Enhancement Request,feature enhancement request
68a89e60b21812ca3cfb38be,Escalation Management Request,escalation management request
68a89e60b21812ca3cfb38bf,Market Risk Discussion,market risk discussion
68a89e60b21812ca3cfb38c0,Audit Preparation Call,audit preparation
68a89e60b21812ca3cfb38c1,Balance Inquiry Call,balance inquiry
68a89e60b21812ca3cfb38c2,Business Continuity Planning,business continuity planning
68a89e60b21812ca3cfb38c3,Bank Guarantee Inquiry,bank guarantee inquiry
68a89e60b21812ca3cfb38c4,Account Update Call,account update
68a89e60b21812ca3cfb38c5,Regulatory Reporting Assistance,regulatory reporting assistance
68a89e60b21812ca3cfb38c6,Account Reconciliation Discussion,account reconciliation discussion
68a89e60b21812ca3cfb38c7,Workshop Registration Call,workshop registration
68a89e60b21812ca3cfb38c8,Risk Management Discussion,risk management discussion
68a89e60b21812ca3cfb38c9,Bulk Payment Guidance,bulk payment guidance
68a89e60b21812ca3cfb38ca,Account Security Review,account security review
68a89e60b21812ca3cfb38cb,Conference Participation Inquiry,conference participation inquiry
68a89e60b21812ca3cfb38cc,Investment Advice Request,investment advice request
68a89e60b21812ca3cfb38cd,Relationship Manager Introduction,relationship manager introduction
68a89e60b21812ca3cfb38ce,Investment Advice Request,investment advice request
68a89e60b21812ca3cfb38cf,Credit Risk Evaluation,credit risk evaluation
68a89e60b21812ca3cfb38d0,Disaster Recovery Discussion,disaster recovery discussion
68a89e60b21812ca3cfb38d1,Relationship Manager Introduction,relationship manager introduction
68a89e60b21812ca3cfb38d2,Payment Gateway Integration,payment gateway integration
68a89e60b21812ca3cfb38d3,Compliance Training Call,compliance training
68a89e60b21812ca3cfb38d4,Payment Delay Complaint,payment delay complaint
68a89e60b21812ca3cfb38d5,Account Migration Notice,account migration notice
68a89e60b21812ca3cfb38d6,Security Warning Call,security warning
68a89e60b21812ca3cfb38d7,GDPR Rights Explanation,gdpr right explanation
68a89e60b21812ca3cfb38d8,Urgent Payment Request,urgent payment request
68a89e60b21812ca3cfb38d9,Account Suspension Notice,account suspension notice
68a89e60b21812ca3cfb38da,Electronic Banking Training,electronic banking training
68a89e60b21812ca3cfb38db,Investment Advice Request,investment advice request
68a89e60b21812ca3cfb38dc,Transaction History Inquiry,transaction history inquiry
68a89e60b21812ca3cfb38dd,PSD2 Authorization Discussion,psd2 authorization discussion
68a89e60b21812ca3cfb38de,Account Migration Notice,account migration notice
68a89e60b21812ca3cfb38df,Export Finance Consultation,export finance consultation
68a89e60b21812ca3cfb38e0,Transaction Monitoring Call,transaction monitor
68a89e60b21812ca3cfb38e1,Risk Management Discussion,risk management discussion
68a89e60b21812ca3cfb38e2,Economic Update Discussion,economic update discussion
68a89e60b21812ca3cfb38e3,System Error Discussion,system error discussion
68a89e60b21812ca3cfb38e4,File Format Guidance,file format guidance
68a89e60b21812ca3cfb38e5,Market Information Request,market information request
68a89e60b21812ca3cfb38e6,Digital Banking Help,digital banking help
68a89e60b21812ca3cfb38e7,Urgent Payment Request,urgent payment request
68a89e60b21812ca3cfb38e8,Letter Credit Discussion,letter credit discussion
68a89e60b21812ca3cfb38e9,Business Account Setup,business account setup
68a89e60b21812ca3cfb38ea,Operational Risk Assessment,operational risk assessment
68a89e60b21812ca3cfb38eb,Settlement Risk Analysis,settlement risk analysis
68a89e60b21812ca3cfb38ec,System Upgrade Notice,system upgrade notice
68a89e60b21812ca3cfb38ed,Beneficial Ownership Discussion,beneficial ownership discussion
68a89e60b21812ca3cfb38ee,API Integration Support,api integration support
68a89e60b21812ca3cfb38ef,Regulatory Reporting Assistance,regulatory reporting assistance
68a89e60b21812ca3cfb38f0,Business Expansion Discussion,business expansion discussion
68a89e60b21812ca3cfb38f1,Economic Update Discussion,economic update discussion
68a89e60b21812ca3cfb38f2,Payment Cancellation Request,payment cancellation request
68a89e60b21812ca3cfb38f3,Account Migration Notice,account migration notice
68a89e60b21812ca3cfb38f4,Market Information Request,market information request
68a89e60b21812ca3cfb38f5,Credit Risk Evaluation,credit risk evaluation
68a89e60b21812ca3cfb38f6,Industry Update Call,industry update
68a89e60b21812ca3cfb38f7,Account Reconciliation Discussion,account reconciliation discussion
68a89e60b21812ca3cfb38f8,Service Feedback Call,service feedback
68a89e60b21812ca3cfb38f9,Strategic Planning Consultation,strategic planning consultation
68a89e60b21812ca3cfb38fa,Relationship Manager Introduction,relationship manager introduction
68a89e60b21812ca3cfb38fb,Documentation Request Discussion,documentation request discussion
68a89e60b21812ca3cfb38fc,Standing Order Setup,standing order setup
68a89e60b21812ca3cfb38fd,Operational Risk Assessment,operational risk assessment
68a89e60b21812ca3cfb38fe,File Format Guidance,file format guidance
68a89e60b21812ca3cfb38ff,Data Protection Discussion,datum protection discussion
68a89e60b21812ca3cfb3900,Financial Planning Consultation,financial planning consultation
68a89e60b21812ca3cfb3901,Audit Preparation Call,audit preparation
68a89e60b21812ca3cfb3902,Bank Guarantee Inquiry,bank guarantee inquiry
68a89e60b21812ca3cfb3903,Investment Advisory Call,investment advisory
68a89e60b21812ca3cfb3904,Business Account Setup,business account setup
68a89e60b21812ca3cfb3905,Risk Disclosure Discussion,risk disclosure discussion
68a89e60b21812ca3cfb3906,Batch Processing Assistance,batch processing assistance
68a89e60b21812ca3cfb3907,Complaint Follow Up,complaint follow
68a89e60b21812ca3cfb3908,Emergency Contact Call,emergency contact
68a89e60b21812ca3cfb3909,Documentary Collection Call,documentary collection
68a89e60b21812ca3cfb390a,Mobile App Troubleshooting,mobile app troubleshoot
68a89e60b21812ca3cfb390b,File Format Guidance,file format guidance
68a89e60b21812ca3cfb390c,Fraud Prevention Discussion,fraud prevention discussion
68a89e60b21812ca3cfb390d,Valuation Service Inquiry,valuation service inquiry
68a89e60b21812ca3cfb390e,Credit Facility Inquiry,credit facility inquiry
68a89e60b21812ca3cfb390f,International Transfer Call,international transfer
68a89e60b21812ca3cfb3910,Mobile App Troubleshooting,mobile app troubleshoot
68a89e60b21812ca3cfb3911,GDPR Rights Explanation,gdpr right explanation
68a89e60b21812ca3cfb3912,Settlement Risk Analysis,settlement risk analysis
68a89e60b21812ca3cfb3913,Risk Management Discussion,risk management discussion
68a89e60b21812ca3cfb3914,AML Inquiry Discussion,aml inquiry discussion
68a89e60b21812ca3cfb3915,Disaster Recovery Discussion,disaster recovery discussion
68a89e60b21812ca3cfb3916,International Transfer Call,international transfer
68a89e60b21812ca3cfb3917,Service Quality Complaint,service quality complaint
68a89e60b21812ca3cfb3918,Liquidity Management Call,liquidity management
68a89e60b21812ca3cfb3919,Account Recovery Process,account recovery process
68a89e60b21812ca3cfb391a,Bank Guarantee Inquiry,bank guarantee inquiry
68a89e60b21812ca3cfb391b,Complaint Escalation Request,complaint escalation request
68a89e60b21812ca3cfb391c,Risk Management Discussion,risk management discussion
68a89e60b21812ca3cfb391d,Forex Trading Call,forex trading
68a89e60b21812ca3cfb391e,Conference Participation Inquiry,conference participation inquiry
68a89e60b21812ca3cfb391f,Suitability Assessment Call,suitability assessment
68a89e60b21812ca3cfb3920,Governance Review Meeting,governance review meeting
68a89e60b21812ca3cfb3921,Technical Support Request,technical support request
68a89e60b21812ca3cfb3922,Documentation Request Discussion,documentation request discussion
68a89e60b21812ca3cfb3923,Regulatory Reporting Assistance,regulatory reporting assistance
68a89e60b21812ca3cfb3924,Recovery Planning Assistance,recovery planning assistance
